FX 84-W-150
  0.02573363 -0.02065338
  0.02774982 -0.02126611
  0.02989491 -0.02187788
  0.03218001 -0.0224881
  0.03461705 -0.02309636
  0.03721893 -0.02370263
  0.03999962 -0.02430739
  0.04297485 -0.02491013
  0.04616092 -0.02550948
  0.04957339 -0.02610408
  0.05322649 -0.02669292
  0.05713322 -0.02727425
  0.06130391 -0.02784497
  0.06574451 -0.02840217
  0.07045677 -0.02894359
  0.07543862 -0.02946589
  0.08068243 -0.02996529
  0.08617615 -0.03043901
  0.09190615 -0.03088528
  0.09785511 -0.03130269
  0.1040007 -0.03169107
  0.1103179 -0.03205076
  0.1167823 -0.0323806
  0.1233724 -0.03267995
  0.1300731 -0.03294923
  0.1368734 -0.03318986
  0.143761 -0.03340379
  0.1507222 -0.03359333
  0.1577432 -0.03375974
  0.1648133 -0.03390353
  0.1719258 -0.03402544
  0.1790786 -0.03412663
  0.18627 -0.03420884
  0.1934968 -0.0342739
  0.2007538 -0.03432369
  0.208035 -0.03435924
  0.2153354 -0.03438119
  0.2226516 -0.03439019
  0.2299818 -0.0343869
  0.2373246 -0.03437186
  0.2446787 -0.03434562
  0.2520423 -0.03430874
  0.2594136 -0.03426163
  0.2667909 -0.03420451
  0.2741729 -0.03413753
  0.2815588 -0.03406089
  0.2889483 -0.03397474
  0.2963412 -0.03387927
  0.3037373 -0.03377462
  0.3111364 -0.03366098
  0.3185385 -0.0335385
  0.3259431 -0.03340737
  0.3333498 -0.03326775
  0.3407578 -0.03311984
  0.3481659 -0.03296374
  0.3555733 -0.03279935
  0.3629797 -0.03262654
  0.370385 -0.03244515
  0.3777896 -0.03225506
  0.3851941 -0.03205632
  0.392599 -0.03184898
  0.4000047 -0.03163312
  0.4074115 -0.03140882
  0.4148194 -0.03117617
  0.4222279 -0.03093526
  0.4296362 -0.03068624
  0.4370426 -0.03042925
  0.4444454 -0.03016425
  0.4518433 -0.02989087
  0.4592361 -0.02960866
  0.4666249 -0.02931713
  0.4740116 -0.02901582
  0.4813983 -0.02870477
  0.4887862 -0.02838417
  0.4961757 -0.02805428
  0.5035658 -0.02771536
  0.5109549 -0.02736754
  0.5183419 -0.02701066
  0.5257263 -0.02664454
  0.5331082 -0.02626898
  0.5404885 -0.02588376
  0.5478681 -0.02548887
  0.5552476 -0.0250843
  0.5626274 -0.02467009
  0.5700071 -0.02424629
  0.5773865 -0.02381294
  0.5847657 -0.02337003
  0.592145 -0.02291752
  0.5995255 -0.02245536
  0.6069084 -0.02198355
  0.6142945 -0.02150231
  0.6216841 -0.02101192
  0.6290763 -0.02051273
  0.6364698 -0.02000507
  0.6438633 -0.01948896
  0.6512574 -0.01896425
  0.6586538 -0.01843064
  0.6660562 -0.01788782
  0.6734686 -0.01733618
  0.6808931 -0.01677672
  0.6883293 -0.01621058
  0.6957748 -0.0156391
  0.7032253 -0.01506301
  0.7106779 -0.01448246
  0.7181318 -0.0138974
  0.7255878 -0.01330766
  0.733048 -0.01271335
  0.7405132 -0.01211494
  0.7479824 -0.01151306
  0.7554528 -0.01090853
  0.762921 -0.01030294
  0.7703849 -0.00969808
  0.7778441 -0.00909564
  0.7852997 -0.008496858
  0.7927516 -0.00790187
  0.800196 -0.007310799
  0.8076257 -0.006724095
  0.8150313 -0.006143665
  0.8224073 -0.005572631
  0.8297535 -0.005013711
  0.8370745 -0.004468798
  0.8443747 -0.003938205
  0.8516545 -0.003422175
  0.8589099 -0.00292136
  0.8661346 -0.002437614
  0.8733226 -0.001973245
  0.8804687 -0.001530434
  0.8875688 -0.00111168
  0.8946208 -0.0007195986
  0.9016236 -0.0003564683
  0.9085753 -2.338365e-05
  0.9154677 0.0002790483
  0.9222868 0.000549737
  0.9290163 0.0007858934
  0.935641 0.0009847586
  0.9421459 0.001143891
  0.948512 0.001261098
  0.9547166 0.001334401
  0.9607398 0.001360642
  0.9665678 0.001338262
  0.972185 0.001271417
  0.9775671 0.001165706
  0.9826891 0.001019218
  0.9875345 0.0008267813
  0.9921148 0.0005773187
  0.9964527 0.0002897494
  1.0 0.0
