NACA 64(4)-421
  0.5214818 -0.06873653
  0.529845 -0.06740871
  0.538264 -0.06603856
  0.5467403 -0.06462743
  0.555273 -0.06317715
  0.5638591 -0.06168975
  0.5724955 -0.06016731
  0.5811786 -0.05861207
  0.589905 -0.0570264
  0.5986709 -0.0554128
  0.6074726 -0.05377371
  0.6163066 -0.05211084
  0.6251702 -0.05042555
  0.634062 -0.04871906
  0.6429814 -0.04699239
  0.6519293 -0.04524639
  0.6609071 -0.04348248
  0.6699142 -0.04170351
  0.6789467 -0.03991318
  0.6879968 -0.03811598
  0.6970531 -0.03631722
  0.7061004 -0.03452285
  0.7151228 -0.03273858
  0.7241075 -0.03096928
  0.733045 -0.02921904
  0.7419296 -0.02749113
  0.7507585 -0.02578811
  0.7595315 -0.0241121
  0.7682475 -0.0224655
  0.7769026 -0.02085115
  0.7854906 -0.01927215
  0.7940033 -0.0177318
  0.8024308 -0.01623348
  0.8107633 -0.01478126
  0.8189952 -0.01337917
  0.8271263 -0.01203002
  0.8351609 -0.01073563
  0.8431067 -0.009497071
  0.8509746 -0.008314857
  0.8587764 -0.007188201
  0.8665168 -0.006115298
  0.8741898 -0.005095609
  0.8817802 -0.00412963
  0.8892656 -0.003218427
  0.8966181 -0.002363188
  0.9038077 -0.001565451
  0.9108082 -0.0008332458
  0.9176052 -0.0001764206
  0.9241954 0.0003984735
  0.9305832 0.0008874484
  0.9367781 0.00128831
  0.9427926 0.001600027
  0.9486409 0.001822249
  0.9543377 0.001955614
  0.9598971 0.002004963
  0.9653316 0.001976091
  0.970652 0.001874011
  0.9758677 0.001703084
  0.9809869 0.001467132
  0.9860171 0.001169522
  0.9909646 0.0008132376
  0.9958354 0.0004009324
  1.0 0.0
