FX 84-W-140
  0.001911165 -0.006667644
  0.002428184 -0.007439027
  0.003007812 -0.008198325
  0.003647323 -0.008943729
  0.004343643 -0.009673767
  0.005094706 -0.01038784
  0.005902079 -0.01108708
  0.006768097 -0.01177303
  0.007695052 -0.01244731
  0.008684973 -0.01311166
  0.00973927 -0.013768
  0.01085932 -0.01441779
  0.0120488 -0.01506076
  0.01331207 -0.01569648
  0.0146538 -0.0163247
  0.01607909 -0.01694548
  0.01759361 -0.01755931
  0.01920471 -0.01816688
  0.02092193 -0.01876863
  0.02275582 -0.0193653
  0.02471769 -0.01995809
  0.02681916 -0.02054888
  0.02907247 -0.02113938
  0.03149211 -0.02172882
  0.03409396 -0.02231606
  0.03689465 -0.02290016
  0.03991138 -0.02348061
  0.04316303 -0.02405617
  0.04666783 -0.02462453
  0.05044125 -0.02518361
  0.05449486 -0.02573188
  0.05883593 -0.02626593
  0.06346517 -0.02678117
  0.06837681 -0.02727395
  0.07356165 -0.02774137
  0.07900521 -0.02818016
  0.08468629 -0.02858834
  0.09058064 -0.02896519
  0.09666286 -0.02930942
  0.1029074 -0.0296208
  0.1092924 -0.02990037
  0.1157989 -0.03014927
  0.1224083 -0.03036914
  0.1291024 -0.03056218
  0.1358655 -0.03072955
  0.1426853 -0.03087201
  0.1495539 -0.03099065
  0.1564676 -0.03108702
  0.1634231 -0.031163
  0.1704161 -0.0312206
  0.1774413 -0.03126175
  0.1844934 -0.03128763
  0.1915677 -0.03129929
  0.1986609 -0.03129785
  0.2057702 -0.03128422
  0.2128939 -0.03125907
  0.2200305 -0.03122305
  0.2271796 -0.03117683
  0.2343407 -0.0311211
  0.2415125 -0.03105658
  0.2486932 -0.03098401
  0.2558801 -0.03090406
  0.2630702 -0.03081691
  0.2702622 -0.03072249
  0.2774562 -0.03062072
  0.2846537 -0.03051154
  0.2918566 -0.0303953
  0.2990653 -0.0302725
  0.3062784 -0.03014372
  0.3134928 -0.0300095
  0.3207046 -0.02986975
  0.3279119 -0.02972394
  0.3351148 -0.02957147
  0.342316 -0.02941174
  0.3495194 -0.02924462
  0.3567282 -0.0290707
  0.3639431 -0.02889062
  0.3711627 -0.02870511
  0.3783837 -0.02851469
  0.3856025 -0.02831915
  0.3928168 -0.02811809
  0.4000258 -0.02791107
  0.4072301 -0.02769764
  0.4144314 -0.02747756
  0.4216309 -0.02725073
  0.4288295 -0.02701705
  0.4360276 -0.02677645
  0.4432252 -0.02652889
  0.4504221 -0.02627436
  0.4576183 -0.02601286
  0.4648137 -0.0257444
  0.4720083 -0.02546895
  0.4792022 -0.0251865
  0.4863953 -0.02489701
  0.4935874 -0.02460045
  0.5007783 -0.02429679
  0.5079675 -0.02398599
  0.5151548 -0.02366795
  0.5223402 -0.02334254
  0.5295242 -0.02300962
  0.5367074 -0.02266904
  0.5438907 -0.02232075
  0.5510745 -0.02196482
  0.5582588 -0.02160135
  0.5654428 -0.02123047
  0.5726255 -0.02085229
  0.579806 -0.02046667
  0.5869843 -0.02007342
  0.5941613 -0.01967225
  0.6013391 -0.01926286
  0.6085202 -0.01884527
  0.6157062 -0.01841992
  0.6228975 -0.0179873
  0.6300934 -0.01754802
  0.6372918 -0.01710258
  0.6444908 -0.01665103
  0.6516894 -0.01619328
  0.6588875 -0.01572919
  0.6660863 -0.01525856
  0.6732874 -0.01478146
  0.6804924 -0.01429815
  0.6877025 -0.01380886
  0.6949188 -0.01331389
  0.7021419 -0.01281368
  0.709372 -0.01230884
  0.7166087 -0.01180006
  0.7238509 -0.01128805
  0.7310972 -0.01077335
  0.7383457 -0.01025617
  0.7455941 -0.009736772
  0.7528401 -0.009215411
  0.7600811 -0.008693024
  0.767316 -0.008171342
  0.7745448 -0.007652046
  0.781769 -0.007136657
  0.7889904 -0.006625693
  0.7962091 -0.006118964
  0.8034226 -0.005616426
  0.8106258 -0.0051184
  0.8178132 -0.004626429
  0.8249809 -0.004142367
  0.8321265 -0.003667906
  0.8392493 -0.003204611
  0.8463494 -0.002753976
  0.8534274 -0.002317439
  0.8604841 -0.001896325
  0.867519 -0.001491726
  0.8745287 -0.001104783
  0.8815072 -0.0007369021
  0.8884487 -0.0003907054
  0.8953513 -6.906378e-05
  0.9022176 0.0002257121
  0.9090492 0.0004932395
  0.915841 0.0007337275
  0.9225809 0.0009467323
  0.9292516 0.00112995
  0.9358332 0.001280949
  0.9423054 0.00139635
  0.9486522 0.001471861
  0.954861 0.001504785
  0.9609108 0.001495705
  0.9667662 0.00144596
  0.9723956 0.001353366
  0.9777855 0.001216532
  0.982916 0.001041684
  0.9877474 0.0008327083
  0.9922807 0.0005725512
  0.9965437 0.0002830971
  1.0 0.0
