FX 83-W-108
  0.3674236 0.09033335
  0.3607201 0.09006726
  0.3540247 0.08977464
  0.3473403 0.0894546
  0.3406658 0.08910609
  0.3339964 0.088728
  0.3273259 0.08832031
  0.3206503 0.08788361
  0.3139688 0.08741868
  0.3072833 0.08692648
  0.3005985 0.08640777
  0.2939193 0.08586241
  0.2872484 0.08529005
  0.280587 0.08469021
  0.2739345 0.08406231
  0.2672892 0.08340592
  0.2606501 0.08272081
  0.2540171 0.08200683
  0.2473909 0.08126391
  0.2407729 0.08049189
  0.2341651 0.07969038
  0.2275694 0.07885904
  0.2209881 0.07799762
  0.2144232 0.07710573
  0.207876 0.07618261
  0.2013458 0.07522721
  0.1948304 0.0742382
  0.188326 0.0732143
  0.181831 0.07215523
  0.1753483 0.07106164
  0.1688855 0.06993504
  0.1624539 0.06877668
  0.1560614 0.06758515
  0.1497083 0.06635757
  0.1433877 0.06508973
  0.1370892 0.06377844
  0.1308109 0.06242404
  0.1245625 0.06102961
  0.1183651 0.05960009
  0.112238 0.05813594
  0.1061857 0.05663314
  0.1001973 0.05508435
  0.09425741 0.05348514
  0.08837428 0.05184119
  0.08258555 0.05016717
  0.07694622 0.04847753
  0.07148998 0.04677162
  0.06621577 0.04504014
  0.06110365 0.04327378
  0.05615769 0.04148345
  0.05142281 0.03969728
  0.04696006 0.0379462
  0.04280626 0.03623723
  0.03895585 0.03456387
  0.03538177 0.03291674
  0.03205982 0.03130031
  0.02898608 0.02973227
  0.02616334 0.02823186
  0.02358955 0.02680845
  0.02125362 0.02545328
  0.01913321 0.02415408
  0.01720294 0.02289951
  0.01543865 0.02168053
  0.01382039 0.02049366
  0.01233412 0.01933921
  0.01096891 0.01821865
  0.009715034 0.01713351
  0.008564338 0.01608418
  0.007512846 0.01506709
  0.006555333 0.01407687
  0.005685223 0.01310804
  0.004895862 0.0121555
  0.004181104 0.01121458
  0.003535085 0.01028189
  0.0029522 0.009357094
  0.002428314 0.008441734
  0.001960146 0.007538325
  0.001544707 0.006649856
  0.001178986 0.005779368
  0.0008602072 0.004929731
  0.0005892634 0.004103623
  0.0003678764 0.003301218
  0.0001966332 0.002520238
  7.598874e-05 0.001757022
  6.964737e-06 0.001007053
  -8.293219e-06 0.000265096
  3.369123e-05 -0.0004748961
  0.0001335674 -0.001218726
  0.000290526 -0.001970626
  0.0005050978 -0.002733301
  0.0007785269 -0.003507564
  0.00111183 -0.004291487
  0.001505444 -0.005080075
  0.001960934 -0.005867899
  0.00247976 -0.006649542
  0.003063163 -0.00741967
  0.003712599 -0.008173266
  0.004430399 -0.008905822
  0.005220152 -0.009615314
  0.00608579 -0.01030432
  0.007031457 -0.01097617
  0.008061118 -0.01163445
  0.009177648 -0.01228313
  0.01038168 -0.01292639
  0.01167666 -0.01356501
  0.01306995 -0.0141972
  0.0145698 -0.01482133
  0.01618589 -0.01543637
  0.01793068 -0.01604235
  0.01982146 -0.01664075
  0.02187955 -0.01723418
  0.02412829 -0.01782664
  0.0265918 -0.01842448
  0.02929398 -0.01903481
  0.03225613 -0.01965473
  0.03549117 -0.02027601
  0.03901484 -0.02089025
  0.04285838 -0.0214934
  0.0470561 -0.02208771
  0.05162454 -0.02267803
  0.05654289 -0.02326754
  0.06175741 -0.02384369
  0.06721207 -0.02439117
  0.07287921 -0.02490048
  0.07874811 -0.02537136
  0.08479424 -0.02580589
  0.09097455 -0.02620505
  0.09724483 -0.02656483
  0.103579 -0.02688206
  0.1099734 -0.02715616
  0.1164321 -0.02739048
  0.1229497 -0.02758904
  0.1295093 -0.02775536
  0.1360898 -0.02788913
  0.1426782 -0.02798879
  0.1492717 -0.02805316
  0.1558756 -0.02808226
  0.1624961 -0.02807745
  0.1691368 -0.02804005
  0.1757991 -0.0279714
  0.182482 -0.02787297
  0.1891826 -0.02774633
  0.1958959 -0.02759321
  0.2026153 -0.02741503
  0.2093355 -0.0272117
  0.2160557 -0.02698269
  0.2227798 -0.02672733
  0.2295159 -0.0264453
  0.2362714 -0.02613825
  0.2430485 -0.02580839
  0.2498437 -0.02545826
  0.256648 -0.02509025
  0.2634515 -0.0247045
  0.270249 -0.02430037
  0.2770402 -0.02387693
  0.28383 -0.02343309
  0.2906255 -0.02296891
  0.2974317 -0.02248528
  0.3042503 -0.02198331
  0.3110795 -0.02146437
  0.3179152 -0.02092955
  0.3247537 -0.02037925
  0.331594 -0.01981361
  0.3384374 -0.01923258
  0.3452878 -0.01863644
  0.3521499 -0.01802851
  0.3590269 -0.01741345
  0.36592 -0.01679614
  0.3728282 -0.01618166
  0.3797482 -0.01557235
  0.3866755 -0.0149658
  0.3936046 -0.01435925
  0.4005296 -0.01374996
  0.4074439 -0.01313575
  0.414343 -0.01251916
  0.4212263 -0.01190494
  0.4280979 -0.01129744
  0.4349661 -0.01070056
  0.4418434 -0.0101166
  0.4487405 -0.009543158
  0.4556622 -0.008977262
  0.462607 -0.008416424
  0.4695666 -0.007858665
  0.4765274 -0.007304041
  0.4834781 -0.006755037
  0.4904131 -0.006213881
  0.4973323 -0.005682322
  0.5042414 -0.005161587
  0.5111487 -0.004651401
  0.5180602 -0.00415074
  0.5249784 -0.003658847
  0.5319018 -0.003175228
  0.5388257 -0.002699775
  0.5457448 -0.002233257
  0.552657 -0.001776512
  0.5595637 -0.00133013
  0.5664699 -0.0008944819
  0.5733836 -0.0004692408
  0.5803104 -5.291317e-05
  0.5872507 0.00035585
  0.5941987 0.0007580765
  0.601143 0.001154393
  0.6080695 0.00154321
  0.6149707 0.001921353
  0.6218477 0.002286128
  0.6287098 0.002635314
  0.6355743 0.002967716
  0.6424582 0.003285898
  0.6493698 0.003593243
  0.6563066 0.003892703
  0.6632551 0.004186788
  0.6701939 0.004475229
  0.6771081 0.004754492
  0.6839952 0.00502137
  0.6908642 0.005273171
  0.697735 0.005508394
  0.7046271 0.005729659
  0.7115473 0.005940413
  0.7184877 0.006143717
  0.725425 0.006341937
  0.7323305 0.00653238
  0.7391906 0.006709316
  0.7460108 0.006867659
  0.7528138 0.007002905
  0.7596337 0.007115103
  0.7664928 0.00720958
  0.7733927 0.007291742
  0.780312 0.007366842
  0.787213 0.007435418
  0.7940712 0.007491597
  0.8008874 0.007529488
  0.8076862 0.007543654
  0.8145056 0.007534226
  0.8213674 0.007507094
  0.8282659 0.007468609
  0.835167 0.007424338
  0.8420298 0.007371055
  0.8488418 0.007301575
  0.8556218 0.007208716
  0.8624096 0.007089748
  0.8692301 0.006950044
  0.8760719 0.006796494
  0.8828901 0.006633869
  0.8896459 0.006455416
  0.8963433 0.006251171
  0.9030239 0.006012999
  0.9097255 0.005745602
  0.9164363 0.005459288
  0.9230964 0.005161541
  0.9296564 0.004844915
  0.9361179 0.004498504
  0.9425036 0.004121738
  0.9487826 0.003728105
  0.9548664 0.003329865
  0.9606767 0.002923175
  0.9661822 0.00250468
  0.9713547 0.002095993
  0.9761417 0.001722284
  0.9805122 0.001360926
  0.9844771 0.0009733092
  0.9880722 0.0006099165
  0.9913673 0.000374409
  0.9944699 9.96439e-05
  0.9974543 -0.0005529478
  1.0 0.0
