 E176  (8.83%)                
  0.5603717 -0.004647577
  0.5666001 -0.004476296
  0.5728281 -0.00430726
  0.579056 -0.004140435
  0.585284 -0.003975786
  0.5915124 -0.003813281
  0.5977413 -0.003652889
  0.6039707 -0.003494581
  0.6102006 -0.003338331
  0.6164308 -0.003184113
  0.6226611 -0.003031913
  0.6288913 -0.00288178
  0.6351213 -0.002733795
  0.6413508 -0.002588035
  0.6475797 -0.002444578
  0.653808 -0.002303502
  0.6600356 -0.00216488
  0.6662625 -0.002028787
  0.6724887 -0.001895298
  0.6787143 -0.001764472
  0.6849393 -0.001636354
  0.6911639 -0.001510984
  0.6973882 -0.001388404
  0.7036122 -0.001268656
  0.709836 -0.001151782
  0.7160597 -0.001037824
  0.7222835 -0.0009268224
  0.7285074 -0.0008188077
  0.7347316 -0.0007137824
  0.7409561 -0.0006117464
  0.7471807 -0.000512701
  0.7534055 -0.0004166481
  0.7596302 -0.0003235903
  0.7658547 -0.0002335308
  0.7720786 -0.0001464762
  0.7783016 -6.250162e-05
  0.7845235 1.825121e-05
  0.7907442 9.563975e-05
  0.7969638 0.0001695231
  0.8031821 0.0002397619
  0.8093996 0.0003062176
  0.8156165 0.0003687531
  0.8218331 0.0004272805
  0.8280499 0.0004817921
  0.8342668 0.0005322859
  0.840484 0.0005787581
  0.8467012 0.0006212041
  0.852918 0.0006596189
  0.859134 0.0006939841
  0.8653486 0.0007241501
  0.8715614 0.0007498937
  0.8777723 0.0007709931
  0.8839814 0.0007872275
  0.8901892 0.0007983766
  0.8963963 0.000804248
  0.9026032 0.0008048613
  0.9088106 0.000800331
  0.9150188 0.0007907707
  0.921228 0.0007762932
  0.9274382 0.0007570222
  0.9336489 0.000733213
  0.9398589 0.0007052152
  0.9460661 0.0006733881
  0.9522674 0.0006380927
  0.9584563 0.0005991956
  0.9646124 0.0005558687
  0.9706978 0.0005074546
  0.9766591 0.0004529474
  0.9824018 0.0003881547
  0.9877861 0.000310203
  0.9926748 0.0002168086
  0.9969042 0.0001056053
  1.0 0.0
